fac1,fac2,c,dpt
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/afaustos,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/cschorlp,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/skostadi,1,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/jasander,14,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/jborkanm,2,http://vivo.brown.edu/individual/org-brown-univ-dept230
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/jsedivy,2,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/kboekelh,2,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/lbraun,2,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/jwandsmd,2,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/nneretti,3,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/arsalomo,4,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rcretonp,http://vivo.brown.edu/individual/jkreilin,2,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rfreiman,http://vivo.brown.edu/individual/cschorlp,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rfreiman,http://vivo.brown.edu/individual/gwessel,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rfreiman,http://vivo.brown.edu/individual/nneretti,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rfreiman,http://vivo.brown.edu/individual/asbrodsk,1,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/rreenan,http://vivo.brown.edu/individual/gwessel,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/rreenan,http://vivo.brown.edu/individual/drand,2,http://vivo.brown.edu/individual/org-brown-univ-dept58
http://vivo.brown.edu/individual/rsoemedi,http://vivo.brown.edu/individual/sr33,2,http://vivo.brown.edu/individual/org-brown-univ-dept58
http://vivo.brown.edu/individual/rsoemedi,http://vivo.brown.edu/individual/wfairbro,3,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/jpadbury,1,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/fluksmd,1,http://vivo.brown.edu/individual/org-brown-univ-dept36
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/gwessel,4,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/watwoodp,8,http://vivo.brown.edu/individual/org-brown-univ-dept268
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/ktkelsey,2,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/estopamd,2,http://vivo.brown.edu/individual/org-brown-univ-dept57
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/pwilliar,2,http://vivo.brown.edu/individual/org-brown-univ-dept7
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/jsedivy,4,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/lbrossay,4,http://vivo.brown.edu/individual/org-brown-univ-dept54
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/shaley,8,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/wfairbro,http://vivo.brown.edu/individual/gwessel,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/wfairbro,http://vivo.brown.edu/individual/myajima,1,http://vivo.brown.edu/individual/org-brown-univ-dept53
http://vivo.brown.edu/individual/wfairbro,http://vivo.brown.edu/individual/dlipscom,1,http://vivo.brown.edu/individual/org-brown-univ-dept56
http://vivo.brown.edu/individual/wfairbro,http://vivo.brown.edu/individual/sr33,2,http://vivo.brown.edu/individual/org-brown-univ-dept58
http://vivo.brown.edu/individual/wfairbro,http://vivo.brown.edu/individual/rsoemedi,3,http://vivo.brown.edu/individual/org-brown-univ-dept53
