fac1,fac2,c,dpt
http://vivo.brown.edu/individual/lh15,http://vivo.brown.edu/individual/drohseno,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/lh15,http://vivo.brown.edu/individual/nbarnett,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/lh15,http://vivo.brown.edu/individual/sb38,1,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/lh15,http://vivo.brown.edu/individual/pmonti,2,http://vivo.brown.edu/individual/org-brown-univ-dept224
http://vivo.brown.edu/individual/lh15,http://vivo.brown.edu/individual/aspirito,4,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/llagasse,http://vivo.brown.edu/individual/gpapando,1,http://vivo.brown.edu/individual/org-brown-univ-dept262
http://vivo.brown.edu/individual/llagasse,http://vivo.brown.edu/individual/cloncarp,1,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/llagasse,http://vivo.brown.edu/individual/agardner,1,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/llagasse,http://vivo.brown.edu/individual/asalisbu,2,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/llagasse,http://vivo.brown.edu/individual/rseiferp,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/llagasse,http://vivo.brown.edu/individual/ssheinko,7,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/bgcase,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/nphilip,11,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/srasmuss,19,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/ckahlerm,3,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/bdgreenb,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/rbrownph,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,78,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/bgaudian,12,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/syenphd,14,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/gkeitner,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/aspirito,6,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/bgcase,6,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/ma1,http://vivo.brown.edu/individual/emoitra,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mbublitz,http://vivo.brown.edu/individual/asalisbu,1,http://vivo.brown.edu/individual/org-brown-univ-dept34
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/ejelalia,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/rnjones,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/rseiferp,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/tpearlst,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/vknopik,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/kmsharke,13,http://vivo.brown.edu/individual/org-brown-univ-dept84
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/blu,2,http://vivo.brown.edu/individual/org-brown-univ-dept230
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/eloucks,2,http://vivo.brown.edu/individual/org-brown-univ-dept265
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/chart,2,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/dhbarker,3,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/ceatonmd,4,http://vivo.brown.edu/individual/org-brown-univ-dept284
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/abusch,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/dhbarker,1,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/lbrownmd,15,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/jm114,3,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/tsenn,37,http://vivo.brown.edu/individual/org-brown-univ-dept69
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,94,http://vivo.brown.edu/individual/org-brown-univ-dept264
http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/lpricemd,11,http://vivo.brown.edu/individual/org-brown-univ-dept69
